PC1,PC2,PC3,PC4,PC5,PC6,target
0.47012868229286253,-0.9062414867909172,0.12527472994638827,-0.34257900558506915,-0.2770371579652532,-0.396816593344595,2.0
-0.14886823468204158,-1.0413432617645435,-0.20723357547740337,0.07400819093745112,-0.5969437842823502,0.3474327711073242,0.0
1.093916551188004,-0.25072048813811354,0.05782522895088743,-0.016480693892991338,0.40678206652915627,0.2872143086982971,1.0
-0.8421755503756235,-0.2038993877085053,0.5319232399854298,0.6145337665908832,-0.05590761598284544,-0.4346313963454186,0.0
0.45390434651446854,0.368963746867082,0.2692796049414942,-0.4322763024390025,0.11421105111584046,0.12418238083610073,2.0
1.0511909506784878,-0.24137447347257576,-0.044325662803766264,-0.061282235953623865,0.18758077076859453,0.1823466465499421,2.0
-0.2861708050465248,0.3158267858700684,-0.2532622401816937,-0.026133192093839505,-0.1764580636565518,0.46741321527150237,1.0
0.23204860748848044,0.5646602310624708,0.0558037729033648,-0.3963239504451774,-0.009211551147380759,-0.3559407027513331,0.0
1.048487318684512,-0.29780063427588777,-0.15736485056443206,-0.18676671460960304,-0.5028675164544225,0.27885505286828216,2.0
-0.2729860002010771,0.3083286134001312,-0.24312239676999758,-0.030705008048156582,-0.18727872884643249,0.49769180351216347,1.0
-0.864529441438174,-0.2926140666449611,0.02937734032912667,-0.18194548306930558,0.04937229483261757,-0.2082584309413749,0.0
0.5233787730350175,0.44583302031468774,0.8773563441563497,0.40748055063037963,0.22452554766431254,0.012769940327299112,3.0
1.0292162759360755,-0.22887751935601378,-0.06122540182325975,-0.05366254269642873,0.20561521275172895,0.13188233281550693,1.0
0.23507355544377684,0.4075531489229586,0.15811608801373986,-0.240169726387789,0.6301026129545511,-0.013519748633413597,1.0
-0.3177089030402992,0.32035449840970254,-0.28991055571882124,0.0401560180105445,0.523193697942994,0.13319158269109554,1.0
-0.864529441438174,-0.2926140666449611,0.02937734032912667,-0.18194548306930558,0.04937229483261757,-0.2082584309413749,0.0
0.9952805453235245,-0.22453028633710084,-0.15661639797011606,-0.10151196205993923,-0.020799859802086706,0.04720039616092603,1.0
-0.7932367637635214,-0.31820612166202944,0.15349789280912188,-0.14704954224302677,0.2451288160151046,-0.037787160938254155,0.0
-0.42210778907428415,0.44955358267534373,-0.3037441149516164,0.03245475528885505,-0.3002630702914627,0.3075657597254896,0.0
0.7994884166132319,-0.1000758283641773,-0.40410905033579025,-0.08604909116283299,0.06975475448527502,-0.5253968005526715,3.0
0.298848743872157,-0.35890683684982927,-0.699655272205254,0.2780459125827488,-0.11191931161040364,0.3383285684577121,0.0
-0.7029790427156322,-0.4689669728815624,0.12718248939700766,-0.25660362251800706,-0.03197884507821541,0.12662553951015598,0.0
-0.44802720314426636,0.4359340108240791,-0.40536389640051185,0.03717909816677728,0.14051162318462557,-0.02050204478751444,0.0
0.8785262663851428,-0.015237313339643732,0.22371626539669903,0.6950382450593604,-0.5015480685826643,-0.35305192221550163,3.0
-0.5180401629447875,0.5321699452796683,-0.40514655411195394,0.07290796577788644,-0.03739670939968867,-0.028956559130221382,0.0
-0.44802720314426636,0.4359340108240791,-0.40536389640051185,0.03717909816677728,0.14051162318462557,-0.02050204478751444,0.0
-0.44802720314426636,0.4359340108240791,-0.40536389640051185,0.03717909816677728,0.14051162318462557,-0.02050204478751444,0.0
-0.8077012864831006,-0.381351828630613,0.019020154628872687,-0.21310253472609764,0.23810129260681234,-0.23008250483932913,0.0
-0.8711218438608979,-0.2888649804099925,0.024307418623278607,-0.17965957509214703,0.054782627427557906,-0.22339772506170547,0.0
-0.2688970646277944,0.24958354129422808,-0.294038956117036,-0.04357479588768033,0.044732929687284984,0.3547533766515646,0.0
0.3330539917706423,-0.5258768839434806,1.0976037072421438,-0.6418734149802665,0.10482885508088308,0.7450980692537247,3.0
0.5001071323723572,0.42901191622840895,0.4974583653666503,-0.31761192126670157,0.3494570912762619,0.3961132300183131,0.0
-0.7729920025161532,-0.3727310384259732,0.1273998316855655,-0.22087475490689792,-0.20988717766252957,0.11817102516744904,0.0
-0.8821091812321041,-0.28261650335171146,0.015857549113531842,-0.17584972846354946,0.06379984841912512,-0.2486298819289231,0.0
0.8378190821742655,-0.10692245220640259,-0.30533810638503545,-0.03972361045076145,0.29256293864246385,-0.43062200115120364,1.0
0.960121065735664,-0.20453515975060163,-0.1836559804013057,-0.08932045284842699,0.008055247370928387,-0.03354250581417034,2.0
0.10210238347248968,-0.38142729938405784,0.8230714724452799,-0.6142190348716481,0.2242385765412599,0.0917579705650306,3.0
-0.4489449527443762,0.5078275856742562,-0.2827159755339081,0.10856587592988473,0.16016325598111186,0.13646827949945584,0.0
-0.3736193083952628,0.3371986855451775,-0.402201290885171,-7.370809577089688e-05,0.31481306737231274,-0.00195466769792052,0.0
-0.3736193083952628,0.3371986855451775,-0.402201290885171,-7.370809577089688e-05,0.31481306737231274,-0.00195466769792052,0.0
-0.5968429926422736,0.6334046613818823,-0.4116891074311935,0.11168471069187363,-0.20809126519074903,-0.05759679896670242,0.0
-0.7517908811281369,-0.398196015766088,0.13131088979522243,-0.17287280861978221,0.4464819231774936,-0.09493625445031306,0.0
-0.7862651450206598,-0.2207435748439802,0.6442139751517795,0.6547634926971986,0.15247301458783574,-0.2994851459564025,0.0
0.5045020673208398,0.42651252540509654,0.5008383131705489,-0.31913585991814064,0.34585020287963497,0.40620609276520014,3.0
0.12248123315161652,0.6833906829278716,0.025601584956834345,-0.346879634971117,-0.15465788816205295,-0.4552309818160235,0.0
0.8378190821742655,-0.10692245220640259,-0.30533810638503545,-0.03972361045076145,0.29256293864246385,-0.43062200115120364,2.0
0.3575217770230521,0.48019602626254576,0.24921726040665987,-0.3874038029192592,-0.04205595108871224,0.0551706900120717,1.0
1.0128602851174546,-0.23452784963035053,-0.14309660675452118,-0.10760771666569535,-0.03522741338859431,0.08757184714847438,2.0
0.3935990062110222,0.3883073248258694,0.15360892197124582,-0.4709820898938789,-0.0905626910582138,-0.021056732299802372,3.0
0.4657337473443801,-0.9037420959676048,0.12189478214248956,-0.34105506693363014,-0.2734302695686263,-0.40690945609148205,1.0
0.355138365547258,-0.2745393909322864,-0.10171837640209475,1.1223745816064479,0.00921585012794901,0.19663753970824932,1.0
-0.017223370488105294,0.6623293088962259,0.01530939688365926,-0.2447521543474896,-0.5616086764517665,-0.033210650065177705,0.0
0.549616727685686,-0.8500188885575227,0.6717599510533746,0.4340890416064121,-0.42920661793686576,-0.491982343039107,2.0
-0.058980461270855544,-0.24835205120649448,0.6839584971362983,-0.6065283841553422,-0.13319527944072024,-0.1325856961417889,2.0
0.05718452426089815,0.5635939836173243,0.018472002399000126,-0.28200496061003777,-0.38730723226407915,-0.01466327297558373,0.0
-0.40809357228778564,0.5146511264672853,0.11070179447138606,0.8275625932212098,0.020804158782655013,-0.2065035592040099,0.0
-0.7769367418437227,-0.39884756439379987,0.042679789256163635,-0.2237701052861708,0.21285307383042412,-0.1594324656111198,0.0
1.0291279382770158,-0.08438822824395792,0.4657285850546503,0.8174038889533504,0.5571547398122135,-0.2554952500676835,3.0
0.48466889115384615,0.35146801110389514,0.2929392395687852,-0.4429438729990757,0.08896283233945229,0.19483242006431017,2.0
0.9336631183857094,-0.04504952369867134,0.3230183196532122,0.7908896107099863,0.3812361048111744,-0.48147726517868306,3.0
0.18877733346683123,-0.4157672222827197,0.9590218422389206,-0.5846568793254059,0.40737098833555285,0.29755426018225595,4.0
0.1848864345868102,-0.237676994161116,-0.7332374079556833,0.32901416670824823,-0.2537587602284488,0.22894542664613482,0.0
1.0968316031178198,-0.32529393333232426,-0.12018542472154625,-0.20353003977543238,-0.5425432888173184,0.38987654308403974,3.0
-0.3743020379209482,0.5951654915221022,0.3417293923946826,0.8911771508035169,-0.40753267869020066,0.2987202950897385,1.0
-0.8473998972651569,-0.2739957131470716,0.12423722617022466,-0.18362194864434975,-0.38418862185021685,0.09962364807785506,0.0
0.7793445870085294,-0.978820579549359,1.0146435995659053,0.4664755900728164,-0.29334615967041183,0.16529679032907135,3.0
0.9952805453235245,-0.22453028633710084,-0.15661639797011606,-0.10151196205993923,-0.020799859802086706,0.04720039616092603,3.0
-0.52243509789327,0.5346693361029807,-0.40852650191585266,0.07443190442932546,-0.03378982100306177,-0.03904942187710844,0.0
-0.8077012864831006,-0.381351828630613,0.019020154628872687,-0.21310253472609764,0.23810129260681234,-0.23008250483932913,0.0
0.3016113716680884,0.4970402133980206,0.13692652524031013,-0.4276335290255746,-0.2504365816593934,-0.07997556037694437,0.0
0.7634111874252618,-0.008187126927500968,-0.3085007119003763,-0.002470804188213327,0.11826149445477657,-0.44916937824079756,0.0
-0.52243509789327,0.5346693361029807,-0.40852650191585266,0.07443190442932546,-0.03378982100306177,-0.03904942187710844,0.0
0.13699234577441533,-0.23879961189581858,-0.8517569284240721,0.3413582028433656,0.20505037523077374,-0.14958669160130458,0.0
-0.7817818724131183,-0.3677322567793484,0.1206399360777681,-0.21782687760401986,-0.20267340086927577,0.09798529967367497,0.0
-0.8298201574712266,-0.28399327644032124,0.13775701738581947,-0.18971770325010584,-0.39861617543672445,0.13999509906540325,0.0
1.0309075788905815,-0.28780307098263813,-0.17088464178002682,-0.18067096000384697,-0.488439962867915,0.23848360188073403,4.0
0.3050885570164612,0.5664343974248853,0.26295439391081254,-0.3577706899139062,-0.234391837259534,0.08708762665691289,3.0
0.9130005302776656,-0.19268975426175153,-0.28918681995985795,-0.1325980562576205,-0.2075391599930066,-0.14850303070941223,1.0
-0.2594219790354917,0.4020420739832118,0.2526636072785081,0.7688221189149103,-0.2853448628686417,0.2511331126143457,0.0
-0.011823443723592009,-0.04132896133801536,-0.8580821394547539,0.415863815368462,-0.14355251314460077,-0.1866814457804925,0.0
0.14840064722159885,0.6970102547791363,0.12722136640572973,-0.35160397784903924,-0.5954325816381412,-0.12716317730301946,1.0
-0.4825014670367893,0.6133864517461869,0.10753918895604525,0.864815399483758,-0.15349728540503232,-0.2250509362936039,0.0
0.8429875704771443,-0.09645381980616233,-0.2889694776713001,-0.09686918864651134,-0.38544749257732064,-0.15695754505211917,1.0
0.8166179607862492,-0.08145747486628788,-0.3092491644946923,-0.08772555673787719,-0.3638061621975593,-0.21751472153344148,0.0
-0.44802720314426636,0.4359340108240791,-0.40536389640051185,0.03717909816677728,0.14051162318462557,-0.02050204478751444,1.0
0.5968689181839113,0.41899126988596325,1.0031668705382941,0.44161452213093894,0.41847862464848606,0.18828764170386342,4.0
-0.44802720314426636,0.4359340108240791,-0.40536389640051185,0.03717909816677728,0.14051162318462557,-0.02050204478751444,0.0
-0.52243509789327,0.5346693361029807,-0.40852650191585266,0.07443190442932546,-0.03378982100306177,-0.03904942187710844,0.0
-0.8261987758771405,-0.2994606904871864,0.12814828427988156,-0.13562000235723407,0.27218047898980635,-0.11348363153990704,0.0
0.210308952820492,0.7632304163057804,0.6601867962971212,0.431159823948198,-0.7331744880232461,-0.26270037798507967,0.0
-0.6985841077671496,-0.4714663637048748,0.13056243720090635,-0.2581275611694461,-0.03558573347484234,0.13671840225704301,0.0
-0.10610099672885398,-0.23650664571764438,0.5784276575777461,-0.6498059875645354,-0.3487896868046552,-0.24754622103703078,0.0
0.951331195838699,-0.1995363781039768,-0.19041587600910304,-0.08627257554554896,0.015269024164182188,-0.05372823130794441,4.0
0.4331117833036937,-0.4483698232963792,-0.4994818890941616,0.28391818280578895,-0.15197748834498892,0.7696256867148908,3.0
-0.05721649907807791,0.17405707165467924,0.07663272742100025,0.06187499591687562,0.6338059374330597,0.8611207552874834,1.0
0.8170681564071622,-0.11007339165742694,-0.3905892591201955,-0.09214484576858911,0.055327200898767415,-0.4850253495651233,1.0
0.38311783335955085,0.4522316580991186,0.2565082663202155,-0.3409257952835826,0.610706261354684,-0.14784372685880348,1.0
0.5054198169209496,0.35461895055491954,0.3781903923039453,-0.3905226376812481,0.32619857008314856,0.2492357684782297,2.0
0.27477420799799646,0.5553142163969331,0.15795466465801844,-0.3515224083845449,0.20998974461318115,-0.2510730406029782,0.0
0.16241486400809713,0.7621077985710778,0.5416672758287323,0.4435038600833155,-0.2743653525640235,-0.641232496232519,0.0
0.30472356183930627,-0.2893321733022433,-0.514884722925023,0.46204738116231187,0.8301922669428173,0.25585205956574364,4.0
-0.7510173277737404,-0.38522799254253526,0.14429957070505905,-0.22849444816409306,-0.22792161964566404,0.1686353389018843,0.0
-0.6897942378701845,-0.47646514535149964,0.13732233280870376,-0.26117543847232416,-0.042799510268096086,0.15690412775081708,0.0
-0.2962727615778583,0.48096275219633544,0.33528326480408555,0.9080220454338406,0.43756541992401743,0.0637889415740222,0.0
0.7819086768193018,-0.09007826507092767,-0.41762884155138513,-0.07995333655707687,0.08418230807178256,-0.5657682515402197,0.0
-0.35006138559998545,-0.6980065470060746,0.19149573209753745,1.0334482098988833,-0.13159112174139057,-0.46566454694938053,0.0
0.7819086768193018,-0.09007826507092767,-0.41762884155138513,-0.07995333655707687,0.08418230807178256,-0.5657682515402197,1.0
-0.8605847021106044,-0.2664975406771344,0.11409738275852854,-0.17905013269003267,-0.3733679566603362,0.06934505983719391,0.0
0.9230701180487622,-0.12704465646985547,-0.15808902958350757,-0.06502112512311053,-0.19690474818808734,0.03369945044477568,3.0
0.7819086768193018,-0.09007826507092767,-0.41762884155138513,-0.07995333655707687,0.08418230807178256,-0.5657682515402197,0.0
-0.2011572584429192,-1.0399664886759337,-0.329133043749691,0.08787616572400747,-0.13452776042650066,-0.0411922098870022,1.0
-0.685399302921702,-0.47896453617481205,0.14070228061260248,-0.2626993771237632,-0.046406398664723014,0.16699699049770417,0.0
0.36177047395365824,0.3074410505554471,0.28317816180136834,-0.2912905074368936,0.3419880332863888,0.39365260945050673,4.0
0.960121065735664,-0.20453515975060163,-0.1836559804013057,-0.08932045284842699,0.008055247370928387,-0.03354250581417034,1.0
0.4811593370452365,0.5128548911951936,0.8865546662604126,0.48892545655144587,0.6975759833250811,-0.19365255951283938,0.0
0.8186691902426142,-0.25296275516173017,-0.27697823700193325,0.00914970807020797,0.022041266375855184,0.1159207665315502,1.0
-0.35036491577871853,0.39534561086713627,-0.2609636570971244,0.06293140708442194,0.3146268139873514,0.2105264016969286,0.0
-0.2403623562228947,0.4641185650608606,0.4475739999704353,0.9482517715401562,0.6459460504946987,0.19893519196303833,0.0
0.37821673389133337,0.3970551927074628,0.1417791046576003,-0.4656483046138423,-0.07793858167001966,-0.056381751913906986,3.0
0.5973317653224788,-0.9486777289434605,0.3616860175927332,-0.26745333865247495,0.1270999937879151,-0.09119907295245827,2.0
-0.4674424421384161,0.5897187238176829,-0.17358784588289922,0.1860484082987483,0.19424244236410576,0.2530671527988779,0.0
0.33223172006175306,0.5644060757085635,0.2962227616440414,-0.4225359613668512,-0.930436710462453,0.4112163964904326,0.0
-0.8077012864831006,-0.381351828630613,0.019020154628872687,-0.21310253472609764,0.23810129260681234,-0.23008250483932913,1.0
-0.8446962652711805,-0.21756955234375963,0.23727641393089047,-0.05813746998837048,0.30625966537280014,0.0031152417595150528,0.0
0.4462672462920376,0.4881421847902774,0.761154550880343,0.3192488782369486,-0.6402241837463918,0.09073096955604515,0.0
0.735527394495467,-0.0629368752300965,-0.09421142964085186,0.180116128648045,0.12807196730642545,0.24314345428808037,2.0
0.17839163850658002,0.6665464957923968,0.1378923201231841,-0.3066499088648016,0.05372274240862823,-0.3200847314270075,1.0
0.5045020673208398,0.42651252540509654,0.5008383131705489,-0.31913585991814064,0.34585020287963497,0.40620609276520014,2.0
-0.44802720314426636,0.4359340108240791,-0.40536389640051185,0.03717909816677728,0.14051162318462557,-0.02050204478751444,0.0
1.1378659006728296,-0.2757143963712376,0.09162470698987452,-0.03172008040738161,0.37071318256288743,0.38814293616716766,3.0
-0.46235218368064146,-0.45952784981962413,1.005469994297195,0.643039510969579,0.44640391925715595,0.42175924686236155,2.0
-0.7532147952479817,-0.38397829713087905,0.1426095968031097,-0.22773247883837355,-0.22611817544735058,0.1635889075284408,0.0
0.36452273762301735,-0.3663516074759988,-0.5105632538134909,0.3745067206354894,0.3427142776955411,0.5026460103934303,3.0
-0.4028691150860847,0.6114115318736328,0.319759731669341,0.9010827520378706,-0.38408790411212584,0.2331166872349727,0.0
-0.19676232349443668,-1.042465879499246,-0.32575309594579227,0.08635222707256845,-0.13813464882312754,-0.03109934714011514,0.0
-0.9323449337644538,-0.19762782760102807,0.031284656519633885,-0.14697858478391593,-0.1303394819500101,-0.2116665139106383,0.0
-0.5968429926422736,0.6334046613818823,-0.4116891074311935,0.11168471069187363,-0.20809126519074903,-0.05759679896670242,1.0
-0.8077012864831006,-0.381351828630613,0.019020154628872687,-0.21310253472609764,0.23810129260681234,-0.23008250483932913,0.0
-0.29708963231342256,-0.9573501260716091,-0.4305354829100285,0.12832937621303886,0.12833860046527334,-0.37771452874271316,0.0
0.29712809906054694,0.6440288953333889,0.6605005643143215,0.4449568412756438,0.1047098337977182,-0.4774460060070219,0.0
-0.23279791523873516,-0.13639454735013296,0.45336558379011754,-0.5986852065154309,-0.060675107136492934,-0.6547185791209511,0.0
0.27129702264962363,0.4859200323700684,0.03192679598751602,-0.42138524749621337,0.19394500021332156,-0.4181362276368356,0.0
1.0455722667546963,-0.22322718908167702,0.020645803108001626,0.0002826312728380076,0.44645783889205204,0.17619281848253948,3.0
1.0555858856269704,-0.24387386429588823,-0.040945714999867544,-0.06280617460506288,0.1839738823719676,0.19243950929682913,3.0
0.8976182579579766,-0.1839418863801581,-0.30101663727350336,-0.12726427097758386,-0.19491505060481246,-0.18382805032351696,3.0
-0.52243509789327,0.5346693361029807,-0.40852650191585266,0.07443190442932546,-0.03378982100306177,-0.03904942187710844,0.0
-0.17039271380354137,-1.0574622244391205,-0.30547340912240006,0.0772085951639343,-0.15977597920288888,0.029457829341207165,1.0
-0.8821091812321041,-0.28261650335171146,0.015857549113531842,-0.17584972846354946,0.06379984841912512,-0.2486298819289231,0.0
0.7381211304639625,0.07602292251851686,-0.26149521066299475,-0.037602962635805204,-0.7701192649189641,-0.09312367176243669,4.0
-0.3081454797889376,0.32832373998663045,-0.27016197920118723,-0.018513498836644368,-0.15842362167341734,0.416948901537067,0.0
0.6174881889107879,-0.8587133545953485,0.862541943347087,0.529787880333433,0.02362352717076549,-0.3226184697299454,3.0
-0.3177089030402992,0.32035449840970254,-0.28991055571882124,0.0401560180105445,0.523193697942994,0.13319158269109554,1.0
0.18575759428370042,0.6757654327809808,0.15595092273886874,-0.36455745638627096,-0.6260911330094696,-0.04137384395447957,0.0
-0.9565170759811078,-0.18388117807280982,0.012694943598190992,-0.13859692220100128,-0.1105015957685622,-0.2671772590185171,0.0
-0.2011572584429192,-1.0399664886759337,-0.329133043749691,0.08787616572400747,-0.13452776042650066,-0.0411922098870022,0.0
-0.5559987524178445,-0.5226504737390115,0.3788035421608968,-0.1883356795168885,0.3559273088901318,0.4776609422632845,0.0
-0.3736193083952628,0.3371986855451775,-0.402201290885171,-7.370809577089688e-05,0.31481306737231274,-0.00195466769792052,0.0
-0.3714975270624261,-0.8586148007927075,-0.4336980884253694,0.16558218247558704,-0.04596284372241388,-0.39626190583230714,0.0
-0.8821091812321041,-0.28261650335171146,0.015857549113531842,-0.17584972846354946,0.06379984841912512,-0.2486298819289231,0.0
-0.8821091812321041,-0.28261650335171146,0.015857549113531842,-0.17584972846354946,0.06379984841912512,-0.2486298819289231,0.0
1.033611210884558,-0.23137691017932618,-0.05784545401936103,-0.055186481347867744,0.20200832435510202,0.14197519556239396,3.0
-0.04978203319664898,-1.096149380356695,-0.07413204318190315,0.154620170073687,0.24977150514521973,0.3199360556130134,1.0
-0.9411348036614189,-0.19262904595440325,0.024524760911836467,-0.14393070748103787,-0.1231257051567563,-0.2318522394044124,0.0
-0.3714218409210215,0.3359489901335213,-0.4005113169832216,-0.000835677421490405,0.3130096231739993,0.003091763675522996,0.0
-0.8261987758771405,-0.2994606904871864,0.12814828427988156,-0.13562000235723407,0.27218047898980635,-0.11348363153990704,0.0
0.2888351249998824,-0.3382601616356181,-0.6380637540973849,0.34113471846064963,0.1505646449096809,0.32208187764342244,3.0
0.19510021860362037,-0.25689349444294973,-0.7377762193557731,0.3808259596239615,0.4116275616031415,-0.00939400983884503,2.0
-0.7839793398873596,-0.3664825613676922,0.11894996217581874,-0.21706490827830036,-0.20086995667096236,0.0929388683002314,0.0
-0.12644336431871595,-1.0824561326722446,-0.271673931083413,0.06196920864954403,-0.19584486316915778,0.13038645681007766,2.0
